User_ID,Age,Gender,Occupation,Relationship_Status,Primary_Platform,Daily_Usage_Hours,Platforms_Used_Count,Posts_Per_Week,Late_Night_Usage,First_Check_Morning,Notifications_Per_Day,FOMO_Score,Social_Comparison_Score,Validation_Seeking_Score,Scroll_Without_Purpose,Tried_To_Cut_Back,Failed_To_Cut_Back,Anxiety_Score,Depression_Score,Loneliness_Score,Self_Esteem_Score,Sleep_Quality_Score,Sleep_Hours,Productivity_Loss_Score,Offline_Relationship_Quality,Physical_Activity_Hrs_Week,Screen_Free_Time_Hrs,Mental_Wellbeing_Score,Addiction_Level
USR01144,31,MALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,4.7,2,5,true,AFTER 30 MIN,51,0.6,6.0,2.6,4.8,false,true,6.6,5.7,5.1,2.1,5.4,4.9,5.0,1.6,0.9,4.4,7.4,LOW
USR01148,22,MALE,UNEMPLOYED,IN A RELATIONSHIP,SNAPCHAT,4.4,5,2,true,5-30 MIN,63,7.0,7.0,4.3,4.7,true,false,2.9,7.1,3.5,5.0,5.6,8.6,5.0,5.4,3.6,5.1,6.3,HIGH
USR01149,33,FEMALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,0.8,5,3,false,WITHIN 5 MIN,45,4.8,6.3,6.0,4.8,false,false,4.7,4.3,2.0,10.0,7.2,6.6,5.0,3.8,3.6,2.0,8.4,LOW
USR01150,18,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,6.6,4,1,true,AFTER 30 MIN,78,8.6,8.2,4.6,2.9,false,true,1.6,3.0,5.6,4.5,2.0,6.0,4.3,4.2,2.9,3.6,4.9,SEVERE
USR01151,31,MALE,STUDENT,SINGLE,INSTAGRAM,5.1,1,4,true,5-30 MIN,97,4.4,4.6,3.8,6.0,true,false,6.3,2.9,6.5,6.2,3.4,5.7,7.3,0.9,5.9,3.7,4.4,SEVERE
USR01152,15,MALE,WORKING PROFESSIONAL,SINGLE,TWITTER/X,3.2,2,3,true,AFTER 30 MIN,61,2.6,3.9,6.8,3.8,true,true,5.7,4.8,4.6,5.5,8.0,7.2,5.0,4.5,4.9,4.6,7.3,LOW
USR01154,44,MALE,FREELANCER,MARRIED,TWITTER/X,4.4,4,1,false,WITHIN 5 MIN,75,1.0,7.8,5.5,8.6,false,true,4.4,4.8,6.5,3.1,5.4,6.6,2.3,7.4,2.7,5.1,5.7,HIGH
USR01155,24,MALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,5.7,5,3,false,5-30 MIN,124,3.5,7.4,5.2,3.7,false,false,5.7,4.5,3.3,4.0,6.7,7.5,6.7,6.9,3.5,3.3,7.2,MODERATE
USR01156,40,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,2.6,1,2,true,AFTER 30 MIN,68,5.3,4.0,4.1,5.9,false,false,3.1,4.5,5.3,7.4,3.9,6.6,2.7,7.9,7.0,4.6,9.3,LOW
USR01157,28,MALE,WORKING PROFESSIONAL,MARRIED,TIKTOK,6.6,4,2,true,5-30 MIN,101,7.9,6.7,1.8,6.4,false,true,5.5,6.1,4.7,3.7,5.8,6.1,2.9,5.8,3.2,3.0,4.2,SEVERE
USR01158,39,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,4.2,3,1,true,AFTER 30 MIN,8,4.1,4.5,7.8,5.5,true,true,5.6,4.6,2.8,7.1,7.5,6.9,3.7,5.3,6.5,3.5,6.7,LOW
USR01159,31,MALE,STUDENT,MARRIED,TWITTER/X,2.4,3,1,false,WITHIN 5 MIN,5,7.9,4.0,7.1,6.1,false,true,5.5,5.7,6.8,6.6,8.9,10.0,3.7,5.1,2.5,3.9,7.5,MODERATE
USR01160,24,NON-BINARY,FREELANCER,IN A RELATIONSHIP,YOUTUBE,4.3,7,5,false,AFTER 30 MIN,86,8.5,8.2,3.0,4.3,false,false,4.7,5.0,2.2,7.7,7.2,6.1,1.8,3.7,3.9,1.5,8.1,LOW
USR01162,35,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,7.2,3,4,true,WITHIN 5 MIN,17,7.3,4.2,5.0,4.6,true,true,3.6,4.5,3.5,7.4,5.5,5.7,6.0,4.8,1.2,3.5,4.4,SEVERE
USR01163,31,FEMALE,STUDENT,IN A RELATIONSHIP,INSTAGRAM,6.1,1,2,false,WITHIN 5 MIN,37,3.7,9.0,1.3,6.0,true,true,6.4,4.5,0.4,7.1,5.9,7.5,3.8,5.4,2.5,2.8,6.6,HIGH
USR01165,29,FEMALE,FREELANCER,MARRIED,SNAPCHAT,1.9,2,3,false,5-30 MIN,31,6.9,8.2,6.1,5.0,false,true,5.2,2.6,6.0,4.7,5.8,5.8,5.2,4.7,4.3,1.4,5.6,HIGH
USR01166,25,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,SNAPCHAT,6.3,3,2,false,WITHIN 5 MIN,106,5.7,5.8,3.0,4.8,false,false,5.6,4.5,7.4,6.9,4.3,4.5,5.0,2.3,1.1,3.9,5.1,SEVERE
USR01167,41,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,YOUTUBE,5.2,3,4,true,WITHIN 5 MIN,79,8.6,1.3,3.3,1.0,true,true,4.2,4.5,3.4,4.7,3.1,5.1,6.8,4.0,5.3,3.5,5.9,HIGH
USR01168,40,MALE,STUDENT,MARRIED,SNAPCHAT,2.5,3,6,true,WITHIN 5 MIN,5,10.0,6.9,5.4,8.0,false,false,3.4,3.5,4.6,8.9,6.3,8.7,2.4,2.4,2.4,3.0,5.6,HIGH
USR01169,18,FEMALE,WORKING PROFESSIONAL,UNKNOWN,YOUTUBE,3.5,2,1,true,AFTER 30 MIN,32,6.6,6.2,3.9,6.9,true,false,2.5,5.6,4.5,2.0,2.6,5.1,2.1,5.4,1.2,3.5,6.5,MODERATE
USR01170,17,FEMALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,8.2,3,0,true,5-30 MIN,57,1.3,5.5,6.6,8.6,true,false,6.1,5.6,7.0,0.9,8.5,5.8,4.0,4.7,3.2,3.9,5.9,HIGH
USR01171,34,NON-BINARY,WORKING PROFESSIONAL,MARRIED,TWITTER/X,0.5,2,3,true,AFTER 30 MIN,66,4.6,6.0,6.2,6.4,false,true,2.5,5.1,4.4,3.3,5.6,7.4,4.7,4.4,1.2,0.9,6.3,MODERATE
USR01173,28,MALE,STUDENT,IN A RELATIONSHIP,SNAPCHAT,4.4,3,4,true,5-30 MIN,32,4.5,5.6,3.8,6.7,false,true,6.3,4.9,3.2,4.4,6.7,6.5,2.5,1.4,2.4,3.7,5.8,HIGH
USR01174,17,MALE,FREELANCER,SINGLE,YOUTUBE,3.3,4,2,false,5-30 MIN,23,3.9,7.0,4.9,3.6,true,false,3.5,4.3,3.9,4.1,4.3,5.1,6.0,2.6,0.6,4.3,7.8,LOW
USR01175,15,UNKNOWN,STUDENT,IN A RELATIONSHIP,FACEBOOK,4.0,1,6,true,WITHIN 5 MIN,73,7.1,5.0,4.9,4.5,true,false,8.0,5.9,1.9,5.6,10.0,6.3,5.2,2.9,4.8,1.3,6.2,HIGH
USR01176,23,MALE,STUDENT,MARRIED,TWITTER/X,5.4,5,7,true,WITHIN 5 MIN,57,3.5,3.7,3.5,6.6,false,false,6.2,8.7,5.3,0.7,3.4,6.4,9.0,5.7,5.5,0.5,4.7,SEVERE
USR01177,21,FEMALE,STUDENT,MARRIED,YOUTUBE,4.8,5,4,true,5-30 MIN,18,3.9,6.6,7.2,5.9,true,false,4.0,2.1,4.6,9.5,5.5,6.9,4.2,4.2,3.5,1.4,6.6,MODERATE
USR01178,26,MALE,STUDENT,SINGLE,YOUTUBE,4.4,4,4,false,5-30 MIN,17,4.3,5.5,0.4,8.5,false,false,6.6,4.4,3.6,8.1,5.3,6.4,8.5,6.8,2.7,4.0,7.2,LOW
USR01179,37,FEMALE,FREELANCER,MARRIED,INSTAGRAM,7.2,3,5,true,5-30 MIN,36,9.8,2.3,5.8,4.9,true,true,4.5,10.0,2.9,8.0,3.6,4.8,5.5,2.4,1.0,0.6,4.8,SEVERE
USR01180,15,FEMALE,FREELANCER,IN A RELATIONSHIP,TIKTOK,3.2,2,5,true,WITHIN 5 MIN,43,4.3,2.8,4.6,6.3,true,true,4.9,6.0,5.8,10.0,3.6,7.0,4.7,8.5,1.9,1.4,5.9,MODERATE
USR01182,26,UNKNOWN,STUDENT,SINGLE,TIKTOK,5.6,3,6,true,5-30 MIN,109,5.5,8.0,4.0,9.5,true,true,9.5,4.5,4.2,5.4,3.0,7.5,5.6,4.7,1.6,1.8,3.6,SEVERE
USR01183,16,NON-BINARY,STUDENT,IN A RELATIONSHIP,TIKTOK,3.6,2,3,true,5-30 MIN,64,6.8,4.7,2.6,10.0,true,true,8.5,4.8,7.1,8.9,10.0,6.1,4.3,9.3,3.3,1.1,6.8,MODERATE
USR01185,33,FEMALE,WORKING PROFESSIONAL,MARRIED,YOUTUBE,7.8,2,4,true,WITHIN 5 MIN,5,5.4,3.4,5.0,2.1,false,false,6.9,2.8,6.1,7.6,5.0,6.6,7.7,6.6,0.3,0.9,6.6,MODERATE
USR01186,38,MALE,STUDENT,MARRIED,INSTAGRAM,0.5,2,2,false,5-30 MIN,25,4.8,4.3,4.9,5.0,true,false,0.8,5.4,2.8,4.2,7.1,5.6,3.5,2.3,6.6,0.0,7.9,LOW
USR01187,18,UNKNOWN,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,5.2,3,3,false,AFTER 30 MIN,58,7.1,7.9,3.7,1.9,false,false,5.4,6.4,6.3,6.5,5.9,7.1,4.6,3.7,1.7,1.8,6.3,MODERATE
USR01188,25,FEMALE,STUDENT,IN A RELATIONSHIP,SNAPCHAT,4.4,2,5,true,WITHIN 5 MIN,75,5.8,4.2,6.6,6.3,true,false,6.1,9.8,5.6,9.4,3.5,6.2,7.8,1.7,0.0,1.0,5.0,SEVERE
USR01189,17,NON-BINARY,UNKNOWN,SINGLE,YOUTUBE,2.1,6,3,false,5-30 MIN,5,1.7,5.2,3.8,3.7,true,false,1.2,1.6,4.6,9.4,1.9,5.5,6.4,6.3,0.0,2.7,7.9,LOW
USR01190,41,MALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,4.1,1,3,true,WITHIN 5 MIN,5,6.3,2.5,1.2,4.5,true,true,5.5,2.7,4.9,5.6,7.0,7.1,6.3,5.7,2.3,6.7,7.3,MODERATE
USR01191,32,MALE,STUDENT,MARRIED,TIKTOK,5.4,3,4,false,5-30 MIN,69,6.7,5.8,6.4,5.5,true,false,2.3,5.7,4.4,3.7,1.6,6.3,4.1,4.0,1.4,5.2,6.6,HIGH
USR01192,21,MALE,STUDENT,IN A RELATIONSHIP,TIKTOK,6.4,1,4,false,5-30 MIN,57,7.5,4.7,9.9,3.1,false,true,4.2,7.5,2.2,9.6,4.8,7.4,5.5,4.8,1.6,3.4,6.2,HIGH
USR01194,29,NON-BINARY,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,6.0,4,3,true,5-30 MIN,5,7.1,5.5,6.0,7.8,true,true,1.3,2.0,4.6,4.4,4.3,7.1,2.6,6.1,7.0,1.4,5.5,HIGH
USR01195,40,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,SNAPCHAT,7.8,3,3,false,WITHIN 5 MIN,49,3.2,7.2,10.0,7.0,false,true,4.9,9.9,7.9,9.9,3.9,6.6,6.2,8.5,3.0,3.8,3.6,SEVERE
USR01196,41,FEMALE,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,5.0,5,3,false,WITHIN 5 MIN,69,4.8,5.7,2.0,4.2,true,false,5.9,1.0,2.3,3.9,4.8,8.2,4.3,4.1,2.1,5.1,7.8,LOW
USR01197,36,MALE,STUDENT,IN A RELATIONSHIP,FACEBOOK,6.2,4,5,false,5-30 MIN,78,7.9,5.3,7.3,6.5,true,true,9.3,8.4,5.9,5.6,3.4,5.5,7.4,7.6,2.0,5.4,4.7,SEVERE
USR01200,22,FEMALE,STUDENT,MARRIED,INSTAGRAM,2.5,5,5,true,AFTER 30 MIN,105,2.4,9.4,7.1,6.6,true,false,4.4,1.7,4.5,4.1,4.5,8.3,7.9,2.0,1.1,5.4,5.0,HIGH
USR01201,44,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,SNAPCHAT,7.3,4,2,false,WITHIN 5 MIN,55,5.9,7.1,7.9,4.6,true,false,4.5,2.6,0.7,5.6,7.4,8.7,0.7,5.7,3.4,4.1,6.5,MODERATE
USR01202,25,FEMALE,FREELANCER,SINGLE,TIKTOK,5.6,4,4,false,WITHIN 5 MIN,5,4.6,8.4,5.0,4.0,true,true,4.4,1.1,3.9,7.0,2.6,7.7,7.1,2.8,8.6,5.3,5.7,MODERATE
USR01203,28,FEMALE,STUDENT,MARRIED,YOUTUBE,8.6,6,7,false,5-30 MIN,69,3.2,5.1,4.7,6.0,true,true,1.1,2.6,8.1,2.9,6.0,5.7,4.7,6.1,1.4,3.0,6.7,MODERATE
USR01204,39,FEMALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,6.4,3,2,true,WITHIN 5 MIN,6,8.4,7.6,9.3,5.3,true,false,9.3,2.4,6.2,6.6,10.0,6.3,4.8,2.7,3.9,3.7,5.3,SEVERE
USR01206,23,MALE,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,7.2,1,1,false,5-30 MIN,81,6.0,6.2,2.1,0.0,true,false,6.7,4.4,6.7,7.1,7.4,7.6,3.8,9.2,1.7,2.3,7.8,LOW
USR01208,39,MALE,STUDENT,SINGLE,FACEBOOK,7.0,4,6,true,AFTER 30 MIN,65,1.2,8.5,5.0,5.9,false,true,4.0,0.0,3.9,1.2,6.3,8.9,6.5,8.4,5.1,3.1,7.2,MODERATE
USR01209,40,MALE,STUDENT,MARRIED,YOUTUBE,4.0,2,3,true,WITHIN 5 MIN,38,4.8,7.8,3.6,0.0,false,true,4.2,3.0,1.3,7.8,2.2,6.5,3.7,9.5,3.7,4.4,7.2,LOW
USR01210,24,FEMALE,STUDENT,SINGLE,INSTAGRAM,3.7,6,7,false,WITHIN 5 MIN,70,4.2,3.7,5.0,4.7,true,true,4.5,5.0,4.2,2.9,5.6,6.6,2.8,0.6,1.3,0.0,5.7,HIGH
USR01211,25,NON-BINARY,WORKING PROFESSIONAL,MARRIED,TWITTER/X,7.6,4,2,true,WITHIN 5 MIN,82,2.2,5.2,4.8,5.4,false,true,1.8,6.2,3.7,8.3,6.9,4.8,2.5,5.1,3.9,1.3,6.2,MODERATE
USR01213,29,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,6.6,3,8,false,5-30 MIN,147,6.1,7.3,3.7,4.5,true,false,2.9,3.4,4.3,4.2,4.4,5.8,5.8,4.9,6.2,2.6,7.0,MODERATE
USR01214,40,FEMALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,4.9,3,2,false,WITHIN 5 MIN,84,4.4,2.8,6.7,6.3,true,false,5.3,5.7,4.2,6.5,8.2,4.8,2.7,5.4,0.3,3.6,8.3,LOW
USR01215,18,NON-BINARY,STUDENT,SINGLE,YOUTUBE,3.2,4,3,false,WITHIN 5 MIN,48,4.8,3.7,6.1,6.8,false,true,4.8,5.8,6.3,7.2,6.0,6.3,5.1,6.0,1.7,4.3,6.0,HIGH
USR01216,30,UNKNOWN,WORKING PROFESSIONAL,SINGLE,TIKTOK,3.8,2,3,true,AFTER 30 MIN,46,7.6,6.4,5.5,8.0,true,false,4.2,3.9,5.3,5.1,6.3,5.1,5.3,7.6,1.4,2.4,6.5,HIGH
USR01217,25,MALE,STUDENT,SINGLE,TIKTOK,3.4,1,6,true,5-30 MIN,118,7.8,8.1,2.0,10.0,true,false,0.1,1.5,3.7,7.4,5.6,7.0,6.3,3.2,1.3,2.8,5.0,HIGH
USR01219,25,FEMALE,STUDENT,SINGLE,FACEBOOK,3.2,2,6,true,WITHIN 5 MIN,102,5.3,6.6,4.6,6.4,true,true,6.6,6.1,5.3,7.2,5.8,6.0,6.4,4.2,4.0,3.8,4.5,SEVERE
USR01220,25,MALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,4.4,3,2,false,WITHIN 5 MIN,95,7.2,6.3,5.0,3.9,false,false,8.1,0.9,3.7,2.0,9.8,4.7,4.7,5.2,2.4,1.1,7.1,MODERATE
USR01221,31,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,4.1,3,4,true,WITHIN 5 MIN,37,3.3,7.1,5.6,6.4,false,false,5.4,4.0,6.3,4.9,8.7,6.6,8.3,4.3,1.5,4.6,6.9,MODERATE
USR01222,42,NON-BINARY,WORKING PROFESSIONAL,MARRIED,TWITTER/X,5.5,1,4,false,AFTER 30 MIN,5,4.8,7.8,5.0,6.5,false,false,3.2,5.5,1.9,3.9,3.6,5.9,3.6,8.4,3.6,4.9,9.0,LOW
USR01223,27,FEMALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TIKTOK,6.9,5,3,true,AFTER 30 MIN,93,5.3,3.1,4.2,1.9,true,true,2.5,3.3,2.5,5.8,7.1,6.1,5.0,7.1,4.8,4.2,7.2,LOW
USR01224,32,FEMALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,1.4,3,6,true,WITHIN 5 MIN,68,5.0,10.0,4.3,5.8,false,false,4.1,6.0,6.7,6.8,4.7,5.7,6.0,2.4,0.1,6.4,4.7,SEVERE
USR01225,44,MALE,STUDENT,IN A RELATIONSHIP,YOUTUBE,5.5,6,3,true,WITHIN 5 MIN,52,5.2,6.9,6.7,7.3,false,false,0.8,5.4,1.8,3.5,5.3,8.1,3.0,4.4,0.4,5.0,6.1,MODERATE
USR01227,26,MALE,UNEMPLOYED,IN A RELATIONSHIP,YOUTUBE,4.2,4,3,false,WITHIN 5 MIN,81,0.0,6.1,5.0,5.0,true,true,6.1,5.7,3.5,5.4,9.3,6.7,4.0,2.8,3.3,3.8,7.6,LOW
USR01228,31,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,TIKTOK,4.3,1,4,false,5-30 MIN,109,5.4,6.8,5.5,5.7,false,true,5.2,6.8,3.6,7.3,4.6,7.3,8.5,7.3,1.9,2.6,5.1,SEVERE
USR01230,23,UNKNOWN,WORKING PROFESSIONAL,SINGLE,TIKTOK,8.0,3,6,false,5-30 MIN,85,4.2,6.1,4.4,9.3,false,true,4.8,0.3,5.8,6.2,5.7,4.1,4.6,5.6,1.7,3.0,5.8,MODERATE
USR01231,38,NON-BINARY,WORKING PROFESSIONAL,SINGLE,YOUTUBE,4.1,1,7,true,5-30 MIN,46,6.9,5.4,6.2,7.2,false,false,6.6,4.2,3.9,7.4,7.6,6.9,9.2,9.0,4.4,3.0,6.3,MODERATE
USR01232,19,NON-BINARY,STUDENT,IN A RELATIONSHIP,FACEBOOK,4.1,4,1,false,WITHIN 5 MIN,52,7.2,5.2,9.4,4.4,false,false,6.0,6.1,4.6,4.8,10.0,4.6,5.0,7.0,1.0,5.5,7.5,MODERATE
USR01233,35,MALE,WORKING PROFESSIONAL,SINGLE,TIKTOK,7.8,4,8,true,AFTER 30 MIN,30,7.6,4.0,2.6,6.9,true,false,4.3,5.8,6.0,2.4,1.6,6.9,1.7,4.1,3.6,2.1,6.5,HIGH
USR01234,31,MALE,WORKING PROFESSIONAL,SINGLE,YOUTUBE,5.8,4,2,false,WITHIN 5 MIN,9,7.4,4.9,5.0,5.9,false,false,4.8,4.4,5.8,6.0,1.7,7.0,3.9,2.9,0.8,0.5,6.6,MODERATE
USR01236,25,MALE,WORKING PROFESSIONAL,MARRIED,YOUTUBE,3.1,4,6,true,5-30 MIN,37,6.2,3.4,3.5,5.1,true,true,7.3,4.3,4.6,5.6,8.0,6.1,3.6,7.6,1.2,3.7,7.1,LOW
USR01237,27,NON-BINARY,FREELANCER,IN A RELATIONSHIP,INSTAGRAM,7.1,2,3,true,5-30 MIN,112,5.2,2.2,4.4,3.7,false,false,8.6,1.0,1.7,3.9,8.6,4.8,10.0,5.5,4.3,3.0,7.1,LOW
USR01239,34,MALE,STUDENT,SINGLE,INSTAGRAM,0.5,3,7,true,WITHIN 5 MIN,119,6.9,3.7,4.1,3.3,false,false,2.9,7.0,2.5,6.3,6.4,4.8,8.4,7.7,2.9,0.0,6.0,MODERATE
USR01242,21,FEMALE,STUDENT,SINGLE,INSTAGRAM,6.2,2,6,false,AFTER 30 MIN,57,4.8,4.0,4.5,2.0,true,true,5.3,2.8,7.5,6.8,5.9,6.3,3.7,7.1,5.5,2.9,7.8,LOW
USR01244,44,NON-BINARY,STUDENT,SINGLE,TIKTOK,7.4,3,4,true,AFTER 30 MIN,13,4.5,3.6,3.5,4.4,false,false,4.3,5.0,5.7,4.1,4.3,6.3,6.0,5.3,5.9,4.5,8.4,LOW
USR01245,32,FEMALE,STUDENT,MARRIED,TIKTOK,1.6,2,1,true,AFTER 30 MIN,63,9.4,4.4,3.9,5.4,true,true,4.3,4.4,0.7,5.5,4.6,6.0,7.9,6.7,0.2,4.4,5.4,HIGH
USR01246,27,FEMALE,WORKING PROFESSIONAL,MARRIED,TWITTER/X,1.2,2,5,false,AFTER 30 MIN,63,9.7,4.4,9.4,5.8,false,true,5.0,3.8,8.5,6.0,8.7,5.8,3.2,5.8,2.6,3.3,5.7,MODERATE
USR01247,36,NON-BINARY,WORKING PROFESSIONAL,MARRIED,INSTAGRAM,7.9,3,1,false,5-30 MIN,67,7.3,4.9,4.1,7.0,false,false,7.0,5.6,3.4,5.2,2.6,7.0,4.3,7.5,5.7,3.0,6.6,MODERATE
USR01249,31,NON-BINARY,FREELANCER,SINGLE,INSTAGRAM,4.8,1,4,true,5-30 MIN,97,7.1,5.5,2.6,6.3,false,true,6.0,2.3,4.1,7.7,1.1,5.7,6.1,5.4,7.1,3.4,5.6,SEVERE
USR01251,31,FEMALE,STUDENT,SINGLE,TWITTER/X,6.5,3,3,true,AFTER 30 MIN,104,6.8,4.3,5.2,6.8,false,true,6.0,1.9,3.0,6.5,5.8,7.1,4.3,6.9,1.0,0.3,5.6,HIGH
USR01252,18,MALE,UNEMPLOYED,UNKNOWN,TIKTOK,10.0,1,7,false,WITHIN 5 MIN,71,1.2,5.9,6.6,7.1,false,true,9.7,6.1,1.4,2.7,5.4,5.7,5.0,4.9,0.7,7.5,6.6,HIGH
USR01253,19,FEMALE,STUDENT,SINGLE,YOUTUBE,3.8,2,2,false,WITHIN 5 MIN,20,3.7,10.0,7.3,5.0,true,false,8.1,4.9,4.9,7.6,5.4,8.0,3.1,6.3,4.4,0.0,6.6,MODERATE
USR01254,41,FEMALE,STUDENT,SINGLE,TWITTER/X,3.7,3,4,true,WITHIN 5 MIN,94,6.1,4.5,5.0,7.8,false,false,5.2,8.4,3.3,7.7,6.7,8.1,10.0,4.5,3.1,3.5,6.6,MODERATE
USR01255,28,FEMALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,2.8,5,5,true,WITHIN 5 MIN,28,7.3,6.1,4.6,8.2,false,false,7.4,3.1,6.7,4.3,0.9,4.1,0.0,7.2,2.0,2.4,5.7,SEVERE
USR01256,32,FEMALE,UNKNOWN,MARRIED,INSTAGRAM,5.6,5,1,false,WITHIN 5 MIN,95,7.9,7.4,4.8,3.7,true,true,2.5,6.5,6.5,5.3,5.9,7.5,1.0,4.8,2.1,3.2,4.9,SEVERE
USR01257,34,FEMALE,STUDENT,SINGLE,YOUTUBE,4.4,1,6,false,AFTER 30 MIN,91,7.5,2.4,7.9,0.1,false,true,7.8,6.2,5.7,9.1,5.2,6.5,4.4,2.1,3.1,0.5,7.7,LOW
USR01258,23,MALE,STUDENT,MARRIED,TIKTOK,1.2,4,7,true,AFTER 30 MIN,82,4.9,6.0,5.8,5.5,false,false,9.2,6.0,5.4,5.4,8.3,6.6,5.8,6.3,2.4,5.6,8.1,LOW
USR01259,36,MALE,STUDENT,SINGLE,INSTAGRAM,3.0,2,5,false,5-30 MIN,54,4.3,2.1,2.9,0.8,false,false,1.0,0.0,6.3,9.6,4.3,7.7,7.3,8.1,1.4,3.1,10.0,LOW
USR01260,19,UNKNOWN,STUDENT,MARRIED,SNAPCHAT,6.7,2,3,true,WITHIN 5 MIN,48,6.9,1.7,0.0,5.9,true,false,5.2,2.0,9.4,6.1,3.5,7.7,6.1,6.4,2.6,4.6,5.7,HIGH
USR01261,33,NON-BINARY,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,2.1,3,8,false,AFTER 30 MIN,10,6.8,4.0,9.3,6.5,true,false,4.8,5.2,2.6,3.4,6.5,5.0,2.8,6.5,4.2,2.1,8.5,LOW
USR01262,16,MALE,STUDENT,MARRIED,FACEBOOK,5.1,2,4,true,WITHIN 5 MIN,31,4.1,4.1,5.1,3.6,false,false,6.7,4.7,8.0,7.8,9.0,5.4,8.1,6.4,2.0,2.1,7.2,LOW
USR01263,18,MALE,WORKING PROFESSIONAL,MARRIED,TWITTER/X,6.8,4,4,true,5-30 MIN,36,5.3,4.5,5.1,0.8,true,false,6.7,4.3,3.4,5.0,5.1,7.0,5.4,4.0,1.1,6.8,6.2,LOW
USR01264,29,MALE,FREELANCER,UNKNOWN,TIKTOK,6.2,3,4,false,WITHIN 5 MIN,27,5.0,4.3,6.6,6.2,false,true,4.3,4.4,5.9,6.9,3.9,6.4,4.0,8.1,1.9,3.7,6.0,HIGH
USR01265,18,MALE,WORKING PROFESSIONAL,SINGLE,INSTAGRAM,0.6,3,5,true,AFTER 30 MIN,56,8.7,5.8,5.8,4.1,false,false,5.5,4.3,4.8,5.1,3.6,5.8,9.9,6.1,4.7,2.1,6.2,HIGH
USR01266,32,NON-BINARY,STUDENT,SINGLE,INSTAGRAM,5.8,4,3,true,WITHIN 5 MIN,46,5.2,4.8,2.5,4.0,false,true,3.5,5.9,4.6,8.6,6.1,7.0,3.9,5.4,4.3,5.5,7.2,MODERATE
USR01268,37,FEMALE,UNEMPLOYED,IN A RELATIONSHIP,SNAPCHAT,0.5,4,5,false,WITHIN 5 MIN,49,5.6,6.8,4.9,1.7,false,true,4.8,0.8,4.4,3.6,4.9,5.1,5.4,5.9,6.2,4.8,6.9,LOW
USR01269,44,FEMALE,STUDENT,SINGLE,YOUTUBE,5.2,7,3,true,5-30 MIN,25,5.4,9.1,5.0,4.4,true,true,5.9,7.1,7.0,4.4,8.4,8.6,2.8,2.4,1.2,1.7,4.4,SEVERE
USR01270,38,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,UNKNOWN,0.9,4,1,false,WITHIN 5 MIN,49,3.2,5.5,5.2,5.3,false,false,3.4,6.9,2.8,2.4,0.6,7.2,4.5,7.7,5.6,2.0,8.2,LOW
USR01271,37,FEMALE,STUDENT,MARRIED,TIKTOK,4.0,1,8,false,AFTER 30 MIN,75,7.0,5.5,9.7,5.3,true,false,3.8,2.8,1.3,6.8,6.9,8.8,4.0,5.8,4.2,5.4,6.7,MODERATE
USR01272,22,UNKNOWN,WORKING PROFESSIONAL,SINGLE,TWITTER/X,7.2,2,2,false,AFTER 30 MIN,69,5.8,3.5,5.0,1.9,false,true,8.0,5.6,6.0,8.9,2.5,8.4,3.3,5.6,2.4,3.0,7.5,LOW
USR01273,16,MALE,WORKING PROFESSIONAL,IN A RELATIONSHIP,INSTAGRAM,5.7,3,5,true,5-30 MIN,47,5.7,7.8,5.0,5.0,false,true,5.7,2.1,2.4,6.7,7.5,4.2,9.6,5.1,2.1,2.1,5.2,SEVERE
USR01275,36,MALE,UNEMPLOYED,SINGLE,UNKNOWN,6.6,3,7,false,AFTER 30 MIN,60,5.3,3.6,3.3,8.0,true,false,4.0,5.0,4.6,5.7,2.1,5.8,3.4,4.9,2.6,6.1,8.2,LOW
